ZONE,Cu,Au,Cu_SK,Au_SK
2.0,0.385,1.781,0.34159596,1.93286573
2.0,0.385,1.781,0.36475789,1.78325482
2.0,0.385,1.781,0.37948854,1.76511579
2.0,0.385,1.782,0.38873642,1.78977568
2.0,0.385,1.782,0.39574454,1.79116733
2.0,0.385,1.782,0.40338901,1.80138175
2.0,0.385,1.782,0.41651322,1.89362509
2.0,0.386,1.999,0.4457171,1.8968101
2.0,0.386,2.0,0.51126309,1.99061701
2.0,0.386,2.0,0.66285559,2.0029501
2.0,0.933,2.0,0.66118981,2.00522104
2.0,0.933,2.0,0.80252493,2.01013052
2.0,0.933,2.002,0.85442524,2.01199784
2.0,0.933,2.003,0.83695048,2.08284139
2.0,0.339,1.374,0.33643547,1.4277125
2.0,0.339,1.374,0.33838027,1.44236322
2.0,0.339,1.374,0.34056564,1.45567301
2.0,0.339,1.375,0.34487586,1.46247484
2.0,0.339,1.375,0.35567257,1.46289619
2.0,0.339,1.375,0.38544463,1.45903803
2.0,0.339,1.375,0.454824,1.44041486
2.0,0.339,1.375,0.61595085,1.35985744
2.0,0.339,1.376,0.98874803,0.8167082
2.0,1.688,0.092,0.97177889,0.81474282
2.0,1.688,0.092,1.30626484,0.27336131
2.0,1.69,0.092,1.31703219,0.61653095
,,,,
2.0,0.265,7.248,0.36578357,6.89981985
2.0,0.265,7.251,0.31558322,6.89978562
2.0,0.265,7.252,0.29551977,6.90617905
2.0,0.266,7.253,0.28713711,6.91224251
2.0,0.266,7.254,0.28383502,6.91975031
2.0,0.266,7.259,0.2822737,6.92790657
2.0,0.266,7.26,0.28143536,6.94012263
2.0,0.266,7.264,0.28069951,6.95014024
2.0,0.266,7.266,0.28026366,6.95911363
2.0,0.266,7.268,0.28019008,6.96761436
2.0,0.266,7.276,0.28007282,6.97200694
2.0,0.266,7.279,0.27993952,6.97955841
2.0,0.266,7.283,0.27981782,6.98501685
2.0,0.266,7.284,0.27968475,6.99376149
2.0,0.266,7.291,0.27954293,7.00319297
2.0,0.266,7.293,0.27941269,7.014571
2.0,0.266,7.295,0.2792666,7.03357635
2.0,0.266,7.298,0.27915919,7.04812732
2.0,0.266,7.299,0.27910755,7.0611642
2.0,0.266,7.299,0.27917848,7.03310207
2.0,0.267,7.301,0.27847528,6.65941488
2.0,0.267,7.304,0.27711325,3.60266378
2.0,0.266,0.021,0.27498134,3.70017311
2.0,0.265,0.021,0.27265152,1.42703818
2.0,0.265,1.917,0.27087574,1.04521086
2.0,0.265,1.917,0.27117523,1.80688999
2.0,0.265,1.918,0.27589144,1.90582487
2.0,0.265,1.919,0.29077453,1.91590129
2.0,0.265,1.919,0.32665846,1.91635442
2.0,0.381,1.919,0.33185092,1.91644132
2.0,0.382,1.919,0.36983106,1.93201837
2.0,0.382,1.919,0.39047742,1.97480204
2.0,0.382,1.92,0.40245842,2.03348029
2.0,0.543,1.664,0.5259315,1.9448009
2.0,0.543,1.664,0.52003329,1.91049307
2.0,0.543,1.664,0.51706271,1.91095651
2.0,0.543,1.665,0.51708876,1.90867754
2.0,0.544,1.665,0.51743623,1.9064664
2.0,0.544,1.665,0.51806169,1.90298849
2.0,0.544,1.665,0.51853068,1.90062243
2.0,0.544,1.665,0.51891419,1.89792735
2.0,0.544,1.665,0.51931291,1.89558942
2.0,0.544,1.665,0.51916266,1.8933872
2.0,0.544,1.666,0.51895833,1.89095906
2.0,0.545,1.666,0.51841052,1.8887114
2.0,0.545,1.666,0.51814266,1.88632214
2.0,0.545,1.666,0.51870852,1.88365096
2.0,0.545,1.666,0.51950551,1.88127904
2.0,0.545,1.666,0.52097675,1.87869573
2.0,0.545,1.666,0.52230601,1.87672887
2.0,0.545,1.667,0.52358077,1.87416639
2.0,0.545,1.667,0.52338401,1.8722276
2.0,0.545,1.667,0.52199448,1.86970733
2.0,0.545,1.667,0.51762989,1.86531266
2.0,0.545,1.667,0.50605752,1.82458294
2.0,0.545,1.668,0.477088,1.73021803
2.0,0.546,1.668,0.40608646,1.51233457
2.0,0.289,1.327,0.40646827,1.47661929
2.0,0.289,1.328,0.33665539,1.33704786
2.0,0.289,1.328,0.31133559,1.33524371
2.0,0.289,1.328,0.3216902,1.34023929
2.0,0.289,1.328,0.35394659,1.34266272
2.0,0.289,1.328,0.41406793,1.34474833
2.0,0.289,1.329,0.56132789,1.3767879
2.0,0.818,1.329,0.56150562,1.69712355
2.0,0.376,0.175,0.38742548,0.31800914
2.0,0.376,0.175,0.38760099,0.31530622
2.0,0.376,0.175,0.38742588,0.31241475
2.0,0.376,0.175,0.38697845,0.30926323
2.0,0.376,0.175,0.38612132,0.30625218
2.0,0.376,0.175,0.3859274,0.31543226
2.0,0.376,0.175,0.38532735,0.32360118
2.0,0.376,0.175,0.38417482,0.3317511
2.0,0.376,0.175,0.38208457,0.33960692
2.0,0.376,0.175,0.37801436,0.34392325
2.0,0.376,0.176,0.36943524,0.3866166
2.0,0.347,0.176,0.36904599,0.88367981
2.0,0.347,1.381,0.36129601,0.86391067
2.0,0.347,1.382,0.35681491,1.33636605
2.0,0.347,1.382,0.35332066,1.09464677
2.0,0.347,0.668,0.35011094,1.09944266
2.0,0.347,0.668,0.3471461,0.79460796
2.0,0.347,0.669,0.34427156,0.76252392
2.0,0.347,0.669,0.34133817,0.75758121
2.0,0.347,0.669,0.33740759,0.77639341
2.0,0.347,0.669,0.32962356,0.9697177
2.0,0.347,0.669,0.31130369,2.59720733
2.0,0.347,4.489,0.26808854,2.59760613
2.0,0.192,4.49,0.26813636,4.22696961
2.0,0.192,4.491,0.22510749,4.44622951
2.0,0.192,4.491,0.20659988,4.46010583
2.0,0.192,4.493,0.19873889,4.4447144
2.0,0.192,4.495,0.19467467,4.42993994
2.0,0.192,4.496,0.19262649,4.41927656
2.0,0.192,4.497,0.19149975,4.41588009
2.0,0.192,4.5,0.19088417,4.41934544
2.0,0.192,4.5,0.19141104,4.42756395
2.0,0.192,4.501,0.19221964,4.43300774
2.0,0.192,4.502,0.19295743,4.4369101
2.0,0.192,4.502,0.19368527,4.43998438
2.0,0.192,4.504,0.19464915,4.44366837
2.0,0.192,4.504,0.19632466,4.44549358
2.0,0.192,4.504,0.2005006,4.44719558
2.0,0.192,4.505,0.21047418,4.43143543
2.0,0.192,4.506,0.23384585,4.28451581
2.0,0.193,4.507,0.28747634,3.11068986
2.0,0.41,0.767,0.41318696,0.73608098
2.0,0.41,0.767,0.41341482,0.74394445
2.0,0.411,0.768,0.41305913,0.77084618
2.0,0.411,0.768,0.41329501,0.81530078
2.0,0.411,0.769,0.41337368,0.86445107
2.0,0.411,0.769,0.413348,0.88250377
2.0,0.411,0.769,0.41305792,0.86869783
2.0,0.411,0.769,0.41221185,0.83116962
2.0,0.411,0.769,0.41045028,0.79647304
2.0,0.411,0.77,0.40543888,0.77751117
2.0,0.411,0.77,0.39371442,0.78862853
2.0,0.411,0.77,0.36651652,0.91150487
2.0,0.313,1.061,0.36625537,0.91150004
2.0,0.313,1.061,0.33871719,1.03482006
2.0,0.313,1.061,0.32634301,1.05272393
2.0,0.313,1.061,0.32085791,1.05758213
2.0,0.313,1.061,0.31841901,1.06292029
2.0,0.313,1.061,0.31735881,1.06677393
2.0,0.313,1.062,0.31697845,1.06740217
2.0,0.313,1.062,0.31684715,1.06595759
2.0,0.313,1.062,0.31679858,1.06316813
2.0,0.313,1.062,0.3167505,1.06160007
2.0,0.313,1.063,0.31670502,1.06063077
2.0,0.313,1.063,0.3166778,1.06147793
2.0,0.313,1.063,0.31644728,1.06773627
2.0,0.313,1.063,0.31586178,1.07871995
2.0,0.313,1.063,0.31473225,1.09219183
2.0,0.313,1.063,0.31237617,1.10475019
2.0,0.313,1.063,0.30827639,1.11339619
2.0,0.314,1.063,0.2983682,1.1130596
2.0,0.314,1.063,0.27634999,1.07427502
2.0,0.314,1.063,0.22504209,0.77413923
2.0,0.123,0.365,0.22980514,0.77243555
2.0,0.123,0.365,0.1875955,0.47795814
2.0,0.123,0.365,0.1905803,0.49304659
2.0,0.123,0.365,0.24105198,0.91873714
2.0,0.339,1.372,0.23690926,0.91836692
2.0,0.339,1.373,0.29531911,1.34901902
2.0,0.339,1.373,0.32073176,1.40327623
2.0,0.339,1.373,0.33170562,1.41592008
2.0,0.425,1.229,0.44382125,1.24901304
2.0,0.426,1.229,0.45594794,1.25810699
2.0,0.426,1.229,0.48717723,1.52795921
2.0,0.426,1.23,0.56386849,3.97866461
2.0,0.712,7.336,0.56401715,3.9688736
2.0,0.712,7.338,0.64093873,6.44360879
2.0,0.712,7.343,0.67242543,6.74193208
2.0,0.712,7.344,0.68510041,6.77789116
2.0,0.712,7.349,0.69018794,6.78867243
2.0,0.712,7.35,0.69229951,6.81406021
2.0,0.712,7.353,0.69332697,6.82425849
2.0,0.713,7.353,0.69356805,6.83607092
2.0,0.713,7.357,0.69394337,6.84520864
2.0,0.713,7.357,0.69380402,6.85845968
2.0,0.711,7.364,0.69382398,6.87059945
2.0,0.711,7.364,0.69225981,6.95432517
2.0,0.711,7.367,0.68890249,7.11624119
2.0,0.712,7.369,0.68036622,7.29357467
2.0,0.712,7.375,0.66015124,7.3039261
2.0,0.712,7.377,0.61014353,7.1744259
2.0,0.712,7.378,0.48807056,6.99943212
2.0,0.265,7.246,0.48809256,6.94796102
2.0,0.591,0.719,0.59436651,1.09507674
2.0,0.591,0.719,0.59465177,1.09040593
2.0,0.592,0.72,0.59443209,1.08458476
2.0,0.592,0.72,0.59331091,1.07906667
2.0,0.592,0.72,0.59055755,1.10792503
2.0,0.592,0.72,0.58480732,1.51609121
2.0,0.592,0.72,0.57172756,4.94990518
2.0,0.546,9.069,0.57117766,4.91969907
2.0,0.546,9.072,0.55837893,7.99685579
2.0,0.546,9.083,0.54996267,5.35133498
2.0,0.543,1.663,0.54275513,5.39132928
2.0,0.543,1.664,0.53396777,2.32055415
2.0,0.303,0.345,0.30109186,0.35595729
2.0,0.303,0.346,0.30416648,0.3556414
2.0,0.303,0.346,0.30564342,0.35576853
2.0,0.303,0.346,0.30779507,0.35550551
2.0,0.303,0.346,0.31027851,0.35524181
2.0,0.303,0.346,0.3160633,0.3549805
2.0,0.303,0.346,0.32861596,0.35577953
2.0,0.303,0.347,0.35637235,0.36290036
2.0,0.303,0.347,0.41562905,0.42495199
2.0,0.303,0.347,0.5401304,0.87485578
2.0,0.303,1.404,0.80903407,0.87555628
2.0,1.324,1.405,0.80941342,1.32583597
2.0,1.324,1.405,1.07902128,1.38813203
2.0,1.326,1.405,1.20503146,1.39671756
2.0,1.327,1.405,1.26419282,1.40178843
2.0,1.327,1.406,1.29037355,1.40648827
2.0,1.328,1.406,1.29790461,1.41477396
2.0,1.328,1.406,1.29162832,1.45165167
2.0,1.329,1.406,1.26643378,1.70584783
2.0,1.329,1.406,1.20793349,3.53144925
2.0,1.329,5.696,1.08064958,3.5284078
2.0,1.329,5.697,0.80928512,5.35631983
2.0,0.298,5.697,0.80950477,5.60635132
2.0,0.298,5.699,0.53806403,5.63971078
2.0,0.298,5.7,0.41053812,5.64526177
2.0,0.298,5.702,0.35099226,5.64718994
2.0,0.298,5.703,0.32400441,5.650418
2.0,0.298,5.705,0.31336921,5.652554
2.0,0.298,5.705,0.31263727,5.6515121
2.0,0.298,5.705,0.3212358,5.63336011
2.0,0.298,5.706,0.34413157,5.48885697
2.0,0.9,1.515,0.86171431,1.48679189
2.0,0.9,1.515,0.87828917,1.48750309
2.0,0.9,1.515,0.88514839,1.48782298
2.0,0.9,1.515,0.88796028,1.48816887
2.0,0.9,1.515,0.88759827,1.4898305
2.0,0.9,1.515,0.88447899,1.49223987
2.0,0.9,1.516,0.87689075,1.49416157
2.0,0.901,1.516,0.85989199,1.49809447
2.0,0.901,1.516,0.82376772,1.52297712
2.0,0.901,1.516,0.74593835,1.7081398
2.0,0.901,1.516,0.57964305,3.06491092
2.0,0.267,4.698,0.57970826,3.06604799
2.0,0.267,4.699,0.41326171,4.4213757
2.0,1.824,1.04,1.58814606,2.01662778
2.0,1.824,1.04,1.70479461,1.34327143
2.0,1.825,1.04,1.74588143,1.31664033
2.0,1.826,1.04,1.75760853,1.30684779
2.0,1.826,1.04,1.7620692,1.31277223
2.0,1.827,1.04,1.76278068,1.37116851
2.0,1.828,1.041,1.76259886,1.47685956
2.0,1.829,1.041,1.76015566,1.67647968
2.0,1.829,1.041,1.75845181,2.77123587
2.0,1.829,3.68,1.76124042,2.76415178
2.0,1.83,3.681,1.76088373,3.82882968
2.0,1.832,3.682,1.77865328,3.94690521
2.0,1.832,3.682,1.71866714,3.94463816
2.0,1.833,3.682,1.57056834,3.91875679
2.0,1.834,3.683,1.22012301,3.85341924
2.0,0.562,3.684,1.20794134,3.74684772
2.0,0.562,3.684,0.85797289,3.63283795
2.0,0.562,3.685,0.70898552,3.55567713
2.0,0.562,3.685,0.64254539,3.53153292
2.0,0.563,3.685,0.60718736,3.53512951
2.0,0.563,3.686,0.58178206,3.54757288
2.0,0.563,3.686,0.55980293,3.52480507
2.0,0.563,3.687,0.53344062,3.42007538
2.0,0.563,3.687,0.49033533,2.57342057
2.0,0.47,1.82,0.46338159,1.90517234
2.0,0.375,0.174,0.43816285,1.16077478
2.0,0.375,0.174,0.40167429,0.41595109
2.0,0.375,0.174,0.38615696,0.34926365
2.0,0.375,0.174,0.37973286,0.35003786
2.0,0.375,0.175,0.37721016,0.34668574
2.0,0.375,0.175,0.37641705,0.34354612
2.0,0.375,0.175,0.37630319,0.34025021
2.0,0.375,0.175,0.37635797,0.33683425
2.0,0.375,0.175,0.37739503,0.33312519
2.0,0.375,0.175,0.37946401,0.32994142
2.0,0.376,0.175,0.38172523,0.32676431
2.0,0.376,0.175,0.38422812,0.32377526
2.0,0.376,0.175,0.38629621,0.32091028
2.0,1.033,0.934,1.17646062,1.36413554
2.0,1.169,0.495,1.13249149,0.88743049
2.0,1.169,0.496,1.16485644,0.64961932
2.0,1.17,0.496,1.18148033,0.5886958
2.0,1.17,0.496,1.1888462,0.54018568
2.0,1.17,0.496,1.19370256,0.52002234
2.0,1.17,0.496,1.20046586,0.50655547
2.0,1.171,0.496,1.21042037,0.52265391
2.0,1.171,0.496,1.23550801,0.91413039
2.0,1.171,0.496,1.29679527,4.31984674
2.0,1.393,8.936,1.29591216,4.37313508
2.0,1.393,8.937,1.36018188,7.84219819
2.0,1.394,8.944,1.40628819,8.30624601
2.0,1.395,8.946,1.41130983,8.38511448
2.0,1.396,8.95,1.39757402,8.42216815
2.0,1.396,8.958,1.35155992,8.44220759
2.0,1.396,8.96,1.23277793,8.4468817
2.0,1.397,8.967,0.96158931,8.42181936
2.0,0.424,8.97,0.94582016,8.01592954
2.0,0.424,8.973,0.67005002,4.65063844
2.0,0.424,0.764,0.53950755,4.64839782
2.0,0.424,0.764,0.48319649,1.28763332
2.0,0.409,0.765,0.46327154,0.8898274
2.0,0.409,0.765,0.45166152,0.86271028
2.0,0.409,0.765,0.44456819,0.86067686
2.0,0.409,0.765,0.4385858,0.85865739
2.0,0.409,0.765,0.43162971,0.85118351
2.0,0.41,0.765,0.42388831,0.83290549
2.0,0.41,0.766,0.41801242,0.8062225
2.0,0.41,0.766,0.41428423,0.78088774
2.0,0.41,0.766,0.41333412,0.75428778
2.0,0.41,0.766,0.41304137,0.74283178
2.0,0.41,0.766,0.41299542,0.73289085
2.0,0.41,0.767,0.41295402,0.73293405
2.0,0.41,0.767,0.41325161,0.73351082
2.0,0.41,0.767,0.41318902,0.73374464
2.0,0.41,0.767,0.41313759,0.73548988
2.0,0.41,0.767,0.41311848,0.735878
2.0,1.513,2.347,1.31567975,2.22506137
2.0,1.513,2.348,1.33169835,2.24641882
2.0,1.513,2.348,1.19116509,1.49223365
2.0,0.897,0.497,1.20053804,1.44373824
2.0,0.897,0.497,1.04192363,0.67222693
2.0,0.897,0.497,0.96757563,0.57079038
2.0,0.897,0.497,0.93282705,0.56765588
2.0,0.898,0.497,0.91591944,0.56834874
2.0,0.898,0.497,0.90748784,0.56567333
2.0,0.898,0.497,0.90057199,0.56392012
2.0,0.898,0.497,0.89027925,0.57044909
2.0,0.898,0.497,0.87135335,0.62081884
2.0,0.898,0.498,0.83227268,0.87157393
2.0,0.898,0.498,0.75005798,2.4824795
2.0,0.588,4.25,0.74881372,2.51265685
2.0,0.588,4.251,0.66551055,4.09982434
2.0,0.588,4.251,0.62352599,4.30600166
2.0,0.588,4.252,0.59614411,4.33066106
2.0,0.588,4.253,0.56731689,4.31662809
2.0,0.588,4.253,0.5202892,4.20030349
2.0,0.588,4.254,0.42514798,3.34486242
2.0,0.231,2.226,0.42377984,3.33545464
2.0,0.231,2.227,0.32847372,2.45977536
2.0,0.232,2.227,0.28379624,2.31339965
2.0,0.232,2.228,0.26313436,2.26696886
2.0,0.232,2.228,0.25447305,2.2425012
2.0,0.232,2.228,0.25052347,2.22678346
2.0,0.232,2.228,0.24754634,2.22106679
2.0,0.232,2.229,0.24649531,2.22123082
2.0,0.232,2.229,0.24619325,2.21944825
2.0,0.232,2.229,0.24746224,2.21554032
2.0,0.232,2.229,0.24713229,2.21125201
2.0,0.232,2.23,0.24669297,2.20558886
2.0,0.232,2.23,0.24838484,2.18942333
2.0,0.232,2.23,0.2555575,2.07892468
2.0,0.232,2.23,0.27183368,1.27990034
2.0,0.303,0.345,0.26984989,1.28039713
2.0,0.303,0.345,0.28695373,0.48065967
2.0,0.303,0.345,0.29502096,0.37098943
2.0,0.303,0.345,0.29906349,0.35677744
2.0,1.204,4.234,1.22651222,3.64272093
2.0,1.204,4.237,1.21030144,4.08250013
2.0,1.205,4.238,1.20205077,4.08579579
2.0,1.205,4.239,1.19605949,4.07920423
2.0,1.203,4.24,1.1900998,4.08007484
2.0,1.204,4.241,1.17857105,4.08498884
2.0,1.205,4.242,1.15443329,4.07973308
2.0,1.206,4.242,1.10021273,4.04586575
2.0,1.206,4.242,0.98282053,3.76767772
2.0,0.74,3.557,0.98498169,3.78208546
2.0,0.74,3.558,0.86577187,3.52637805
2.0,0.74,3.559,0.81185203,3.51232236
2.0,0.741,3.559,0.78751744,3.53436499
2.0,0.741,3.56,0.77573891,3.55564494
2.0,0.741,3.56,0.76998637,3.5682805
2.0,0.741,3.561,0.7629412,3.57240405
2.0,0.741,3.561,0.75046532,3.56987328
2.0,0.742,3.562,0.72285495,3.56469229
2.0,0.742,3.564,0.6646573,3.55889276
2.0,0.742,3.564,0.53923649,3.55515261
2.0,0.26,3.565,0.54083839,3.55234632
2.0,0.26,3.565,0.41516135,3.5524854
2.0,0.26,3.565,0.35599458,3.55288085
2.0,0.26,3.565,0.32806396,3.5536526
2.0,0.26,3.566,0.31469817,3.55373022
2.0,0.26,3.567,0.30817218,3.53995686
2.0,0.26,3.567,0.30503427,3.42316414
2.0,0.26,3.568,0.30326224,2.55099889
2.0,0.26,1.512,0.30044586,2.54362583
2.0,0.26,1.512,0.29760138,1.66286749
2.0,0.26,1.512,0.29333872,1.53145862
2.0,0.26,1.512,0.28714701,1.50379233
2.0,0.26,1.513,0.2830825,1.49236867
2.0,0.26,1.513,0.2875683,1.48633742
2.0,0.26,1.513,0.300652,1.48430326
2.0,0.26,1.513,0.33399343,1.4829432
2.0,0.26,1.513,0.41117142,1.48379738
2.0,0.26,1.514,0.5788411,1.48421357
2.0,0.901,1.514,0.57873856,1.48504185
2.0,0.901,1.514,0.74607281,1.48559446
2.0,0.9,1.514,0.82530478,1.48646341
,,,,
2.0,5.611,0.637,5.34540506,0.82463306
2.0,5.641,0.637,5.48558074,0.68432827
2.0,5.655,0.637,5.54387054,0.79086722
2.0,5.909,0.637,5.46935487,1.47789237
2.0,5.948,0.637,5.33833579,5.3266012
2.0,5.12,10.052,5.33546845,5.33270294
2.0,5.126,10.063,5.08771234,9.17803119
2.0,5.14,10.072,4.82688273,9.85534381
2.0,5.147,10.083,4.46854609,9.85503379
2.0,5.16,10.084,3.88879473,9.16242184
2.0,5.17,10.102,2.89968488,5.10021987
2.0,0.615,0.165,2.89649499,5.11217471
2.0,0.615,0.165,1.91027365,1.04791041
2.0,0.615,0.165,1.34983946,0.3230147
2.0,0.615,0.165,1.0318044,0.19316091
2.0,0.615,0.165,0.85131079,0.17084983
2.0,0.615,0.165,0.74921964,0.16766997
2.0,0.616,0.165,0.69107332,0.16761426
2.0,0.616,0.165,0.65801374,0.16759078
2.0,0.616,0.165,0.63954649,0.16845892
2.0,0.616,0.165,0.62841764,0.16947182
2.0,0.616,0.166,0.62240306,0.1700547
2.0,0.616,0.166,0.61809472,0.17101004
2.0,0.616,0.166,0.61514689,0.17160741
2.0,0.616,0.166,0.61227537,0.17215633
,,,,
2.0,1.259,1.246,1.50335122,1.57083703
2.0,1.259,1.246,1.36231853,1.31207539
2.0,1.259,1.246,1.31317931,1.25968504
2.0,1.26,1.246,1.28255744,1.25265301
2.0,0.772,2.059,0.94066039,2.05424352
2.0,1.14,2.059,0.94140698,2.03222258
2.0,1.14,2.06,1.0438188,1.85452393
2.0,1.138,1.647,1.08763628,1.8549653
2.0,1.139,1.647,1.1027022,1.67728864
2.0,1.139,1.648,1.10129646,1.65548881
2.0,1.139,1.648,1.08036969,1.66175273
2.0,1.048,1.648,1.0824829,1.67972993
2.0,1.048,1.648,1.05799008,1.70565808
2.0,1.048,1.648,1.04686271,1.733571
2.0,1.048,1.648,1.03913291,1.75717946
2.0,1.049,1.649,1.02783677,1.78831357
2.0,1.049,1.649,1.00896922,2.32051917
,,,,
,,,,
2.0,0.384,1.468,0.40339129,2.61118342
2.0,0.384,3.957,0.39612754,2.61801959
2.0,0.384,3.958,0.39264018,3.64024587
2.0,0.385,3.959,0.39079335,3.80022818
2.0,0.385,3.959,0.39073212,3.82862608
2.0,0.385,3.959,0.39223745,3.83647258
2.0,0.385,3.96,0.3963834,3.82148351
2.0,0.385,3.963,0.40720758,3.35423596
2.0,,,0.40253264,3.58540944
2.0,0.555,2.555,0.55372134,2.47834481
2.0,0.555,2.555,0.55246142,2.49617808
2.0,0.555,2.555,0.55159147,2.5097889
2.0,0.555,2.555,0.55049515,2.51822402
2.0,0.555,2.556,0.54914065,2.50638008
2.0,0.555,2.556,0.54734003,2.36992982
2.0,0.555,2.557,0.5447845,1.32659398
2.0,0.555,0.005,0.5400208,1.32560804
2.0,0.571,0.005,0.52120946,0.2815865
2.0,0.499,0.006,0.52523138,0.14730253
2.0,0.499,0.006,0.50906773,0.14153849
2.0,0.499,0.006,0.50155826,0.1466032
2.0,0.499,0.006,0.49827889,0.15032935
2.0,0.499,0.006,0.4969881,0.16388767
2.0,0.499,0.006,0.49678372,0.18805113
2.0,0.5,0.006,0.49682221,0.25345326
2.0,0.5,0.007,0.49734648,0.59135793
2.0,0.5,0.811,0.49782854,0.58247304
2.0,0.5,0.811,0.49830585,0.89388187
2.0,0.5,0.811,0.49870114,0.93288906
2.0,0.5,0.812,0.49910884,0.92848405
2.0,0.5,0.812,0.49940944,0.91607932
2.0,0.5,0.812,0.49972625,0.90203113
2.0,0.5,0.812,0.50023214,0.88655945
2.0,0.5,0.812,0.50117191,0.878105
2.0,0.5,0.812,0.50219977,1.02377214
2.0,1.195,6.548,1.14694405,6.51255597
2.0,1.195,6.549,1.15269387,6.50563076
2.0,1.195,6.55,1.14041938,6.12422765
2.0,1.196,6.553,1.10933784,3.85751569
2.0,1.034,0.937,1.11216805,3.89327882
2.0,1.034,0.938,1.07830345,1.63969662
2.0,1.034,0.938,1.05918438,1.26665036
2.0,1.035,0.938,1.0480782,1.23355306
2.0,1.035,0.938,1.04171142,1.2587183
2.0,1.035,0.938,1.03764321,1.29163487
2.0,1.035,0.938,1.03451443,1.3106235
2.0,1.035,0.939,1.03128338,1.30324917
2.0,1.036,0.939,1.02646265,1.26134262
2.0,1.037,0.939,1.01853101,1.17561161
2.0,1.037,0.939,1.00494197,1.11434158
2.0,1.037,0.939,0.98029786,1.0522755
2.0,1.038,0.939,0.93705859,0.99605352
2.0,1.038,0.939,0.86102073,0.95881548
2.0,1.038,0.939,0.72684715,0.95109203
2.0,0.422,0.939,0.72486198,1.01045254
2.0,0.422,0.939,0.58791789,1.35457653
2.0,0.422,1.786,0.5056176,1.35446762
2.0,0.423,1.786,0.45023297,1.69882318
2.0,0.423,1.786,0.40423684,1.76067833
2.0,0.322,1.787,0.39058737,1.77146085
2.0,0.322,1.787,0.360928,1.77366849
2.0,0.322,1.787,0.34419623,1.77403706
2.0,0.322,1.787,0.33468955,1.77432025
2.0,0.322,1.787,0.32929579,1.77455882
2.0,0.323,1.787,0.32604417,1.77509299
2.0,0.323,1.788,0.32414671,1.77547467
2.0,0.323,1.788,0.32491414,1.77641328
2.0,0.323,1.788,0.32133137,1.77488185
2.0,0.323,1.788,0.31901816,1.76191154
2.0,0.323,1.788,0.31511815,1.68488089
2.0,0.323,1.789,0.30832482,1.24778408
2.0,0.286,0.279,0.31049794,2.23871423
2.0,0.303,2.708,0.29986704,1.62742951
2.0,0.303,2.708,0.29439885,2.51045452
2.0,0.303,2.709,0.2858036,2.67184328
2.0,0.303,2.709,0.27125897,2.70501313
2.0,0.303,2.71,0.246057,2.71411147
2.0,0.184,2.71,0.2473141,2.71906852
2.0,0.184,2.71,0.22401794,2.72234795
2.0,0.184,2.711,0.2136673,2.72493253
2.0,0.184,2.711,0.21360273,2.73391856
2.0,0.184,2.711,0.22504088,2.79764528
2.0,0.865,19.863,0.83461544,15.19377791
2.0,0.865,20.068,0.82725092,18.8720939
2.0,0.865,20.692,0.80406834,19.52692991
2.0,0.865,21.885,0.76034968,18.88802988
2.0,0.865,22.791,0.67562878,10.58403222
2.0,0.504,0.848,0.67618108,11.02869301
2.0,0.504,0.848,0.58982958,2.3170528
2.0,0.504,0.848,0.54550977,1.05462589
2.0,0.504,0.848,0.52284183,0.92789459
2.0,0.504,0.849,0.51205034,0.92951405
2.0,0.504,0.849,0.51051328,0.93275418
2.0,0.504,0.849,0.50787452,0.93493054
2.0,0.504,0.849,0.50667487,0.93681243
2.0,0.504,0.849,0.50616154,0.93669836
2.0,0.505,0.849,0.50568084,0.93548365
2.0,0.505,0.85,0.50540348,0.92574037
2.0,0.505,0.85,0.50444018,0.90302101
2.0,0.505,0.85,0.50233479,0.8727399
2.0,0.5,0.851,0.50042605,0.84967486
2.0,0.5,0.851,0.49549648,0.87112535
2.0,0.5,0.851,0.48759812,1.11616086
2.0,0.5,1.467,0.47306367,1.11768875
2.0,0.5,1.467,0.44519177,1.37159351
2.0,0.384,1.467,0.44524436,1.43090374
2.0,0.384,1.467,0.4175342,1.59115369
3.0,1.022,1.026,1.07866003,1.33619316
3.0,1.022,1.027,1.04479819,1.09649672
3.0,1.023,1.027,1.07600929,1.10844267
3.0,1.023,1.027,1.24079289,1.31137554
3.0,1.023,1.027,1.9988993,2.28248241
3.0,2.961,3.519,2.0009195,2.2806957
3.0,2.964,3.519,2.76167466,3.25324141
3.0,2.971,3.519,2.92922991,3.46451135
3.0,2.974,3.52,2.9698187,3.51035367
3.0,2.981,3.521,2.97639444,3.52348036
3.0,2.985,3.522,2.95745643,3.53854426
,,,,
,,,,
,,,,
3.0,0.102,3.282,0.12903052,3.22270246
3.0,0.102,3.283,0.1071597,3.27247575
3.0,0.102,3.285,0.10368362,3.28042981
3.0,0.102,3.285,0.10287296,3.28318006
3.0,0.102,3.285,0.10295163,3.28400999
3.0,0.102,3.285,0.10402344,3.28472408
3.0,0.102,3.286,0.10836385,3.28524558
3.0,0.102,3.289,0.12513907,3.28315625
3.0,0.102,3.289,0.1898568,3.27481511
3.0,0.102,3.29,0.4392919,3.23686388
3.0,0.776,3.29,0.43961098,3.08967443
3.0,0.777,3.291,0.68868393,2.51909323
3.0,0.776,1.749,0.75368905,2.51996162
3.0,0.776,1.749,0.77011537,1.9497766
